"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"jgi|Lacbi2|304778|Lacbi1.eu2.Lbscf0029g00620",8.94261722390694,-2.15640833838169,0.586992852063076,-3.67365348794737,0.00023910693769275,0.00559855093450795
"jgi|Lacbi2|304792|Lacbi1.eu2.Lbscf0029g00760",189505.729897654,-1.01790961302005,0.198667751809364,-5.1236781196216,2.99632321852185e-07,2.18435255293121e-05
"jgi|Lacbi2|331975|Lacbi1.fgenesh3_pg.C_scaffold_37000084",6.90223845082467,-5.42174079171102,1.41502187805683,-3.83155969231826,0.000127333471332886,0.00346911806497893
"jgi|Lacbi2|464692|fgenesh1_pg.LG_4_#_436",233.873237084456,-2.482003682118,0.278187560994454,-8.92205127089592,4.57730228473029e-19,3.7957279196126e-16
"jgi|Lacbi2|296817|Lacbi1.eu2.Lbscf0117g00010",561.584765898963,-5.85657156493103,0.402654368589346,-14.5449100315212,6.29135063312943e-48,8.34736402003613e-44
"jgi|Lacbi2|252635|Lacbi1.e_gww1.29.77.1",138.696155017099,-3.95709336618839,0.706287124139641,-5.60266955313492,2.11075393657096e-08,2.18792837737684e-06
"jgi|Lacbi2|304796|Lacbi1.eu2.Lbscf0029g00800",80.302610134263,-2.77254856711619,0.533193832173522,-5.19988867053117,1.99407929140485e-07,1.51185394504912e-05
"jgi|Lacbi2|658227|estExt_fgenesh1_kg.C_LG_60242",6303.435114483,-0.800307029077839,0.207694992489498,-3.85328032941529,0.000116545825930316,0.00326229961696927
"jgi|Lacbi2|598252|e_gw1.6.1403.1",398.380510151682,-1.06491153133493,0.245663164206097,-4.33484415450065,1.45863422595483e-05,0.000586459360908142
"jgi|Lacbi2|648053|estExt_Genewise1.C_LG_6_t40175",251.142607373743,-0.767437043387801,0.188397269383946,-4.0735040688079,4.63110420714899e-05,0.00157957559435611
"jgi|Lacbi2|297610|Lacbi1.eu2.Lbscf0012g01650",77.6774044918729,-1.70869681055392,0.354128437054932,-4.82507653088835,1.39949518190721e-06,8.32668254419051e-05
"jgi|Lacbi2|690302|fgenesh3_kg.LG_6_#_474_#_Locus_9322_Transcript_2/3_Confidence_0.600",55.360670281193,-1.31531462967036,0.280888159439485,-4.68269873780042,2.8312246791647e-06,0.000143926011659606
"jgi|Lacbi2|648000|estExt_Genewise1.C_LG_6_t40067",229.267556495752,0.629011141092953,0.152371496165472,4.12814179109893,3.65706592536498e-05,0.00130085658707085
