"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"jgi|Lacbi2|240613|Lacbi1.e_gwh1.60.37.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|594446|e_gw1.5.3092.1",0.0376595463549919,-0.524530420240658,6.7020969727835,-0.0782636273946378,0.937618349819347,NA
"jgi|Lacbi2|314362|Lacbi1.eu2.Lbscf0060g00590",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|314363|Lacbi1.eu2.Lbscf0060g00600",41.0776260011619,0.357439353664657,0.289967912354286,1.23268588845766,0.217692978712916,0.529971877488295
"jgi|Lacbi2|596930|e_gw1.5.3568.1",28.2324239546613,-0.0598902177868696,0.361153602379864,-0.16583032092776,0.868290483830573,0.953668466890319
"jgi|Lacbi2|484125|fgenesh1_pm.LG_5_#_264",67.8787371790459,-0.510738885340896,0.225310194218208,-2.2668254630603,0.0234008899827395,0.162154669611817
"jgi|Lacbi2|314366|Lacbi1.eu2.Lbscf0060g00630",5.35961835191056,1.50429229877787,0.780273150275748,1.92790473213932,0.0538669770422256,NA
"jgi|Lacbi2|484127|fgenesh1_pm.LG_5_#_266",19.0747582592571,-0.580215846692672,0.425503138435195,-1.36359945270072,0.172693664461986,0.474315720991337
"jgi|Lacbi2|596117|e_gw1.5.3984.1",16.8613672121828,-0.854649115491372,0.47517758748292,-1.79858886025868,0.0720837407898311,0.306080880068628
"jgi|Lacbi2|296061|Lacbi1.estExt_fgenesh2_pg.C_1490002",264.560450463379,-0.0838998602790128,0.211270453195657,-0.397120652746049,0.69127849082796,0.876869230398085
"jgi|Lacbi2|594991|e_gw1.5.3903.1",0.519579765707664,0.260678185130776,2.41455944042185,0.107960972410451,0.914026650709855,NA
"jgi|Lacbi2|689629|fgenesh3_kg.LG_5_#_535_#_Locus_21299_Transcript_1/1_Confidence_1.000",13.2193772871757,-0.189474919136222,0.404750105789859,-0.468128152224856,0.639692948092712,NA
"jgi|Lacbi2|457510|estExt_Genemark1.C_LG_5_t20122",53.2039133657137,-0.86783549340337,0.263450010578065,-3.29411827123921,0.000987309464268253,0.0212603319057194
"jgi|Lacbi2|334197|Lacbi1.fgenesh3_pg.C_scaffold_60000045",36.8800563556984,0.0737800809528817,0.303859651279733,0.242809733513976,0.808152794934699,0.92714838333817
"jgi|Lacbi2|689631|fgenesh3_kg.LG_5_#_537_#_Locus_16663_Transcript_1/2_Confidence_1.000",13.7677846483593,-0.263710710832284,0.435490631626746,-0.605548527754112,0.544814590910132,0.796835616225318
"jgi|Lacbi2|705185|estExt_fgenesh3_kg.C_LG_5_t20042",29.208030574358,-0.276501311971449,0.364850481135886,-0.757848286538144,0.448541811655647,0.736812295757104
"jgi|Lacbi2|631121|estExt_Genewise1Plus.C_LG_5_t40133",0.456235282309631,-2.73839687298943,6.6720976810506,-0.410425177192285,0.681494080342757,NA
"jgi|Lacbi2|705188|estExt_fgenesh3_kg.C_LG_5_t20045",37.9414434421852,-0.482384517563521,0.309605557754625,-1.55806155762175,0.119218656430283,0.394835955388529
"jgi|Lacbi2|314381|Lacbi1.eu2.Lbscf0060g00780",5.15733727372038,1.21023308239672,0.671031865749724,1.80354040421696,0.0713033859395115,NA
"jgi|Lacbi2|631123|estExt_Genewise1Plus.C_LG_5_t40135",157.876119875756,-0.141613737644041,0.189459203700114,-0.747462962359931,0.45478415175198,0.741012919783276
"jgi|Lacbi2|445303|gm1.9747_g",3.62841242641513,-0.863184901908175,0.918540451478014,-0.939735316522242,0.347353344995007,NA
"jgi|Lacbi2|314384|Lacbi1.eu2.Lbscf0060g00810",0.127963511077136,-1.24575405164428,6.70209697262297,-0.185875265119707,0.85254257973578,NA
"jgi|Lacbi2|596358|e_gw1.5.3678.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|334200|Lacbi1.fgenesh3_pg.C_scaffold_60000048",11.7412690685734,0.0956872639812362,0.508168198332468,0.188298410438177,0.850642731354857,NA
"jgi|Lacbi2|295791|Lacbi1.estExt_fgenesh2_pg.C_600049",3117.03179959303,-0.629059419787932,0.172047434333099,-3.6563138661517,0.000255868044760615,0.00779623296038611
